A_SP_rating,A_SP_offense,A_SP_defense,A_SP_special,A_ESPN_offense,A_ESPN_defense,A_ESPN_special,A_ESPN_rating,B_SP_rating,B_SP_offense,B_SP_defense,B_SP_special,B_ESPN_offense,B_ESPN_defense,B_ESPN_special,B_ESPN_rating,outcome
13.0,35.4,24.3,1.8,72.3,62.4,64.3,73.5,9.7,31.7,22.5,0.5,49.9,59.5,50.4,56.1,1
13.0,35.4,24.3,1.8,72.3,62.4,64.3,73.5,20.7,34.6,14.5,0.6,71.6,80.3,54.2,81.9,0
13.0,35.4,24.3,1.8,72.3,62.4,64.3,73.5,16.8,31.9,18.1,3.0,60.1,79.6,58.8,75.9,0
13.0,35.4,24.3,1.8,72.3,62.4,64.3,73.5,5.0,33.9,30.4,1.5,71.8,48.2,49.0,62.4,1
13.0,35.4,24.3,1.8,72.3,62.4,64.3,73.5,11.3,38.8,27.3,-0.2,81.4,51.9,53.2,73.6,0
3.9,18.3,15.6,1.2,27.9,80.7,53.0,56.5,6.2,28.9,22.3,-0.4,45.2,60.6,69.5,57.8,1
3.9,18.3,15.6,1.2,27.9,80.7,53.0,56.5,3.6,32.3,29.0,0.3,57.5,42.0,40.7,47.5,0
3.9,18.3,15.6,1.2,27.9,80.7,53.0,56.5,-0.4,30.7,32.4,1.3,55.4,43.5,38.7,46.8,0
3.9,18.3,15.6,1.2,27.9,80.7,53.0,56.5,11.3,38.8,27.3,-0.2,81.4,51.9,53.2,73.6,0
3.9,18.3,15.6,1.2,27.9,80.7,53.0,56.5,9.7,31.7,22.5,0.5,49.9,59.5,50.4,56.1,1
11.3,38.8,27.3,-0.2,81.4,51.9,53.2,73.6,1.9,25.1,23.7,0.4,23.6,67.4,52.3,44.3,1
11.3,38.8,27.3,-0.2,81.4,51.9,53.2,73.6,-17.1,17.3,34.7,0.2,17.9,36.5,61.6,24.4,1
11.3,38.8,27.3,-0.2,81.4,51.9,53.2,73.6,9.7,31.7,22.5,0.5,49.9,59.5,50.4,56.1,0
11.3,38.8,27.3,-0.2,81.4,51.9,53.2,73.6,16.8,31.9,18.1,3.0,60.1,79.6,58.8,75.9,1
11.3,38.8,27.3,-0.2,81.4,51.9,53.2,73.6,-0.7,27.0,27.2,-0.5,49.4,58.9,41.0,53.2,1
11.3,38.8,27.3,-0.2,81.4,51.9,53.2,73.6,3.6,32.3,29.0,0.3,57.5,42.0,40.7,47.5,1
16.8,31.9,18.1,3.0,60.1,79.6,58.8,75.9,3.6,32.3,29.0,0.3,57.5,42.0,40.7,47.5,1
16.8,31.9,18.1,3.0,60.1,79.6,58.8,75.9,9.7,31.7,22.5,0.5,49.9,59.5,50.4,56.1,1
16.8,31.9,18.1,3.0,60.1,79.6,58.8,75.9,-0.4,30.7,32.4,1.3,55.4,43.5,38.7,46.8,1
16.8,31.9,18.1,3.0,60.1,79.6,58.8,75.9,5.0,33.9,30.4,1.5,71.8,48.2,49.0,62.4,0
16.8,31.9,18.1,3.0,60.1,79.6,58.8,75.9,-0.7,27.0,27.2,-0.5,49.4,58.9,41.0,53.2,1
16.8,31.9,18.1,3.0,60.1,79.6,58.8,75.9,6.2,28.9,22.3,-0.4,45.2,60.6,69.5,57.8,1
9.7,31.7,22.5,0.5,49.9,59.5,50.4,56.1,-11.1,30.7,38.9,-2.9,39.4,29.2,29.3,26.8,1
9.7,31.7,22.5,0.5,49.9,59.5,50.4,56.1,11.3,35.3,24.4,0.4,70.3,63.0,51.7,70.8,0
9.7,31.7,22.5,0.5,49.9,59.5,50.4,56.1,3.6,32.3,29.0,0.3,57.5,42.0,40.7,47.5,1
9.7,31.7,22.5,0.5,49.9,59.5,50.4,56.1,-0.7,27.0,27.2,-0.5,49.4,58.9,41.0,53.2,1
9.7,31.7,22.5,0.5,49.9,59.5,50.4,56.1,5.0,33.9,30.4,1.5,71.8,48.2,49.0,62.4,0
9.7,31.7,22.5,0.5,49.9,59.5,50.4,56.1,-0.4,30.7,32.4,1.3,55.4,43.5,38.7,46.8,0
9.7,31.7,22.5,0.5,49.9,59.5,50.4,56.1,20.7,34.6,14.5,0.6,71.6,80.3,54.2,81.9,0
-0.4,30.7,32.4,1.3,55.4,43.5,38.7,46.8,5.4,28.3,22.6,-0.4,51.4,80.6,44.5,68.7,0
-0.4,30.7,32.4,1.3,55.4,43.5,38.7,46.8,24.9,54.0,30.0,1.0,96.6,41.1,62.3,83.3,0
-0.4,30.7,32.4,1.3,55.4,43.5,38.7,46.8,17.4,33.5,15.5,-0.6,65.2,79.2,54.3,77.6,0
-0.4,30.7,32.4,1.3,55.4,43.5,38.7,46.8,-0.7,27.0,27.2,-0.5,49.4,58.9,41.0,53.2,0
-0.4,30.7,32.4,1.3,55.4,43.5,38.7,46.8,3.6,32.3,29.0,0.3,57.5,42.0,40.7,47.5,1
-0.4,30.7,32.4,1.3,55.4,43.5,38.7,46.8,5.0,33.9,30.4,1.5,71.8,48.2,49.0,62.4,0
-0.4,30.7,32.4,1.3,55.4,43.5,38.7,46.8,13.0,35.4,24.3,1.8,72.3,62.4,64.3,73.5,0
5.0,33.9,30.4,1.5,71.8,48.2,49.0,62.4,-22.1,11.1,34.4,1.2,10.1,31.3,57.1,15.7,1
5.0,33.9,30.4,1.5,71.8,48.2,49.0,62.4,6.0,25.6,21.0,1.4,27.5,57.4,53.4,40.9,0
5.0,33.9,30.4,1.5,71.8,48.2,49.0,62.4,-0.7,27.0,27.2,-0.5,49.4,58.9,41.0,53.2,0
5.0,33.9,30.4,1.5,71.8,48.2,49.0,62.4,3.6,32.3,29.0,0.3,57.5,42.0,40.7,47.5,1
3.6,32.3,29.0,0.3,57.5,42.0,40.7,47.5,6.2,28.9,22.3,-0.4,45.2,60.6,69.5,57.8,0
3.6,32.3,29.0,0.3,57.5,42.0,40.7,47.5,2.3,36.7,34.9,0.6,69.9,40.3,49.3,55.4,0
3.6,32.3,29.0,0.3,57.5,42.0,40.7,47.5,-0.7,27.0,27.2,-0.5,49.4,58.9,41.0,53.2,1
-0.7,27.0,27.2,-0.5,49.4,58.9,41.0,53.2,5.4,32.7,26.9,-0.4,60.2,44.8,51.5,53.3,1
-0.7,27.0,27.2,-0.5,49.4,58.9,41.0,53.2,3.9,18.3,15.6,1.2,27.9,80.7,53.0,56.5,0
24.9,54.0,30.0,1.0,96.6,41.1,62.3,83.3,7.9,29.9,21.5,-0.4,56.1,65.9,42.6,62.1,1
24.9,54.0,30.0,1.0,96.6,41.1,62.3,83.3,-1.5,29.4,28.7,-2.2,57.4,50.1,49.6,55.4,1
24.9,54.0,30.0,1.0,96.6,41.1,62.3,83.3,2.0,33.1,30.3,-0.8,60.2,36.9,54.0,49.6,1
24.9,54.0,30.0,1.0,96.6,41.1,62.3,83.3,6.9,25.7,16.9,-1.8,41.4,77.0,42.5,61.3,1
24.9,54.0,30.0,1.0,96.6,41.1,62.3,83.3,-0.5,27.2,27.5,-0.2,47.1,51.3,58.9,50.7,1
24.9,54.0,30.0,1.0,96.6,41.1,62.3,83.3,8.7,36.2,29.8,2.4,55.2,52.6,60.9,57.0,1
24.9,54.0,30.0,1.0,96.6,41.1,62.3,83.3,13.8,42.0,28.9,0.7,72.4,45.8,50.2,62.2,1
24.9,54.0,30.0,1.0,96.6,41.1,62.3,83.3,-10.0,21.9,31.9,0.0,33.0,50.1,47.4,39.0,1
24.9,54.0,30.0,1.0,96.6,41.1,62.3,83.3,13.2,41.1,29.2,1.3,80.5,62.1,60.6,78.6,1
2.0,33.1,30.3,-0.8,60.2,36.9,54.0,49.6,-22.1,11.1,34.4,1.2,10.1,31.3,57.1,15.7,1
2.0,33.1,30.3,-0.8,60.2,36.9,54.0,49.6,-10.0,21.9,31.9,0.0,33.0,50.1,47.4,39.0,1
2.0,33.1,30.3,-0.8,60.2,36.9,54.0,49.6,-0.5,27.2,27.5,-0.2,47.1,51.3,58.9,50.7,1
2.0,33.1,30.3,-0.8,60.2,36.9,54.0,49.6,11.3,35.3,24.4,0.4,70.3,63.0,51.7,70.8,0
2.0,33.1,30.3,-0.8,60.2,36.9,54.0,49.6,13.2,41.1,29.2,1.3,80.5,62.1,60.6,78.6,0
2.0,33.1,30.3,-0.8,60.2,36.9,54.0,49.6,13.8,42.0,28.9,0.7,72.4,45.8,50.2,62.2,1
2.0,33.1,30.3,-0.8,60.2,36.9,54.0,49.6,7.9,29.9,21.5,-0.4,56.1,65.9,42.6,62.1,0
2.0,33.1,30.3,-0.8,60.2,36.9,54.0,49.6,6.9,25.7,16.9,-1.8,41.4,77.0,42.5,61.3,0
13.8,42.0,28.9,0.7,72.4,45.8,50.2,62.2,-17.7,24.5,42.0,-0.3,27.5,16.4,51.4,16.8,1
13.8,42.0,28.9,0.7,72.4,45.8,50.2,62.2,12.2,37.1,22.8,-2.0,67.0,64.3,45.1,68.4,1
13.8,42.0,28.9,0.7,72.4,45.8,50.2,62.2,8.7,36.2,29.8,2.4,55.2,52.6,60.9,57.0,0
13.8,42.0,28.9,0.7,72.4,45.8,50.2,62.2,-10.0,21.9,31.9,0.0,33.0,50.1,47.4,39.0,1
13.8,42.0,28.9,0.7,72.4,45.8,50.2,62.2,7.9,29.9,21.5,-0.4,56.1,65.9,42.6,62.1,0
13.8,42.0,28.9,0.7,72.4,45.8,50.2,62.2,-0.5,27.2,27.5,-0.2,47.1,51.3,58.9,50.7,0
13.8,42.0,28.9,0.7,72.4,45.8,50.2,62.2,11.3,35.3,24.4,0.4,70.3,63.0,51.7,70.8,1
13.8,42.0,28.9,0.7,72.4,45.8,50.2,62.2,13.2,41.1,29.2,1.3,80.5,62.1,60.6,78.6,1
13.8,42.0,28.9,0.7,72.4,45.8,50.2,62.2,6.9,25.7,16.9,-1.8,41.4,77.0,42.5,61.3,0
11.3,35.3,24.4,0.4,70.3,63.0,51.7,70.8,-11.2,22.9,32.3,-1.7,25.3,42.4,40.2,28.0,1
11.3,35.3,24.4,0.4,70.3,63.0,51.7,70.8,6.9,25.7,16.9,-1.8,41.4,77.0,42.5,61.3,1
11.3,35.3,24.4,0.4,70.3,63.0,51.7,70.8,-0.5,27.2,27.5,-0.2,47.1,51.3,58.9,50.7,1
11.3,35.3,24.4,0.4,70.3,63.0,51.7,70.8,13.2,41.1,29.2,1.3,80.5,62.1,60.6,78.6,0
11.3,35.3,24.4,0.4,70.3,63.0,51.7,70.8,8.7,36.2,29.8,2.4,55.2,52.6,60.9,57.0,1
11.3,35.3,24.4,0.4,70.3,63.0,51.7,70.8,7.9,29.9,21.5,-0.4,56.1,65.9,42.6,62.1,1
11.3,35.3,24.4,0.4,70.3,63.0,51.7,70.8,-10.0,21.9,31.9,0.0,33.0,50.1,47.4,39.0,1
-0.5,27.2,27.5,-0.2,47.1,51.3,58.9,50.7,-22.1,11.1,34.4,1.2,10.1,31.3,57.1,15.7,1
-0.5,27.2,27.5,-0.2,47.1,51.3,58.9,50.7,13.2,41.1,29.2,1.3,80.5,62.1,60.6,78.6,0
-0.5,27.2,27.5,-0.2,47.1,51.3,58.9,50.7,6.9,25.7,16.9,-1.8,41.4,77.0,42.5,61.3,0
-0.5,27.2,27.5,-0.2,47.1,51.3,58.9,50.7,-10.0,21.9,31.9,0.0,33.0,50.1,47.4,39.0,1
-0.5,27.2,27.5,-0.2,47.1,51.3,58.9,50.7,8.7,36.2,29.8,2.4,55.2,52.6,60.9,57.0,1
-0.5,27.2,27.5,-0.2,47.1,51.3,58.9,50.7,7.9,29.9,21.5,-0.4,56.1,65.9,42.6,62.1,0
6.9,25.7,16.9,-1.8,41.4,77.0,42.5,61.3,-5.4,24.0,29.7,0.3,30.0,51.8,52.3,39.2,1
6.9,25.7,16.9,-1.8,41.4,77.0,42.5,61.3,7.9,29.9,21.5,-0.4,56.1,65.9,42.6,62.1,1
6.9,25.7,16.9,-1.8,41.4,77.0,42.5,61.3,8.7,36.2,29.8,2.4,55.2,52.6,60.9,57.0,0
6.9,25.7,16.9,-1.8,41.4,77.0,42.5,61.3,-10.0,21.9,31.9,0.0,33.0,50.1,47.4,39.0,0
6.9,25.7,16.9,-1.8,41.4,77.0,42.5,61.3,13.2,41.1,29.2,1.3,80.5,62.1,60.6,78.6,0
8.7,36.2,29.8,2.4,55.2,52.6,60.9,57.0,2.3,36.7,34.9,0.6,69.9,40.3,49.3,55.4,1
8.7,36.2,29.8,2.4,55.2,52.6,60.9,57.0,13.2,41.1,29.2,1.3,80.5,62.1,60.6,78.6,0
8.7,36.2,29.8,2.4,55.2,52.6,60.9,57.0,-10.0,21.9,31.9,0.0,33.0,50.1,47.4,39.0,1
8.7,36.2,29.8,2.4,55.2,52.6,60.9,57.0,7.9,29.9,21.5,-0.4,56.1,65.9,42.6,62.1,0
-10.0,21.9,31.9,0.0,33.0,50.1,47.4,39.0,13.2,41.1,29.2,1.3,80.5,62.1,60.6,78.6,0
-10.0,21.9,31.9,0.0,33.0,50.1,47.4,39.0,7.9,29.9,21.5,-0.4,56.1,65.9,42.6,62.1,0
20.7,34.6,14.5,0.6,71.6,80.3,54.2,81.9,-18.9,22.5,40.2,-1.2,41.1,24.1,44.4,27.1,1
20.7,34.6,14.5,0.6,71.6,80.3,54.2,81.9,3.9,32.8,29.4,0.4,57.8,40.7,53.6,49.9,1
